start_page,user,ts,depth,duration,transmit,type
326085770,22116862,2014-07-10 17:33:36.479757,23,5773,538654287,4
586469935,2133338,2005-12-01 09:23:53.032982,15,6691,209244825,1
507989325,25766085,2007-06-10 03:00:37.175273,35,6574,396962481,1
896839908,98229992,2015-05-29 08:49:41.138865,3,7847,364117123,2
643022291,24446878,2005-06-30 06:23:41.829049,46,8950,477802498,2
423727878,39840499,2007-01-07 02:08:16.678565,44,7006,528040784,1
479399871,26290103,2009-05-30 19:52:33.637034,14,1843,160437398,3
453662121,79179610,2007-08-09 03:16:56.230638,13,7577,470185598,3
872328057,66892707,2011-04-02 13:10:07.142067,8,4531,523621427,4
67512977,67070283,2013-10-15 18:07:11.844947,11,3226,497902029,4
843830391,83796169,2011-06-29 04:46:11.118087,15,7300,265745225,1
461181146,89795853,2012-09-05 10:36:51.201451,44,612,442553376,1
768099598,75529027,2013-05-28 15:50:19.980005,7,3178,648962707,4
318304883,37000584,2008-12-25 14:26:39.085746,6,1239,246029967,1
413272965,72383974,2012-10-07 12:36:36.681920,10,917,55350981,1
340132346,46917130,2014-07-30 20:57:42.582610,15,3644,770024985,2
681559417,44511346,2006-12-15 01:10:32.716013,7,197,683672445,4
239280786,95908441,2009-03-21 02:03:10.540177,38,1104,580519990,2
619611875,49491329,2007-09-28 04:43:22.556880,44,5995,155284957,1
381608091,55036662,2006-09-20 05:22:56.173878,30,6087,512477519,2
75616483,78778677,2011-08-16 12:25:32.237124,19,5231,715400014,1
687726138,42995111,2013-01-28 12:23:02.913820,35,6627,124664499,3
340041504,25124180,2006-04-14 17:03:26.152126,41,7053,472806687,3
957881829,85964259,2014-06-18 05:44:10.284879,9,1274,1510328,3
521590195,34035238,2009-09-27 21:48:21.346834,30,4797,460388076,3
72050617,28467635,2013-09-24 13:08:17.379856,35,2480,424168729,1
81908860,4081911,2007-02-06 01:19:43.497724,22,5885,455877326,4
53828453,59840602,2007-05-16 22:42:28.852358,42,6714,786843834,1
475255789,27308781,2014-10-01 18:52:57.707463,32,1909,566185331,3
123827168,78028987,2010-05-30 13:18:08.318025,42,6505,263051341,3
330652231,49150999,2012-12-15 05:33:16.682146,26,4818,679517934,4
837928044,80939867,2010-08-01 15:47:12.936943,27,6642,415000415,4
780910582,69266622,2007-08-11 07:34:30.084272,39,2129,394105967,2
721200389,44194979,2010-05-14 13:18:47.824517,22,475,10544769,4
429253366,97603807,2009-05-26 09:47:51.868992,11,7247,507354858,4
417438542,59448467,2011-07-29 09:32:46.967789,39,6455,460682883,1
761348543,60059069,2005-08-17 18:48:41.777644,32,5373,847926882,2
803273058,69546101,2011-09-09 21:49:57.670526,40,8013,343804827,3
843409017,87499187,2009-01-20 17:06:21.135789,25,838,191747700,2
324767986,41968199,2006-02-23 07:02:53.035006,36,6184,863939480,1
485028633,43555446,2005-11-05 16:03:57.803473,45,7405,397395546,2
372812176,69821255,2014-07-15 05:58:37.681759,28,1134,124722938,4
134342355,60797557,2008-10-29 04:29:03.283422,45,892,50065553,4
159240509,78284096,2009-03-03 07:51:53.191749,17,4737,779982343,3
223448133,56591074,2014-02-27 09:26:19.275717,7,7536,184379218,3
751615955,60629894,2010-01-15 03:10:15.475620,45,973,216771324,1
106124880,52135904,2010-01-14 23:14:43.892028,27,1182,380751186,1
551465491,40999997,2012-01-25 10:42:25.141346,1,8268,157432223,3
36662444,31857157,2005-10-02 04:29:07.497360,11,3511,12417165,3
520221941,67986672,2013-06-19 03:27:05.866648,15,6513,248764410,1
467104840,75319529,2015-10-02 02:23:44.532060,28,9501,723236399,4
531868793,54447638,2005-02-01 13:07:32.368470,45,1009,335801767,2
989432528,81956262,2010-06-20 04:31:59.296872,34,9214,582362305,2
499000524,47494121,2005-09-14 13:08:30.374857,40,4872,517534671,1
512688368,35157622,2006-11-16 17:06:47.146121,12,6283,308709723,2
870427535,13264668,2015-08-02 02:05:54.130132,21,7502,884479412,2
393074039,39765468,2005-01-12 16:05:47.390478,23,5285,262956220,2
143156272,43935259,2013-01-08 03:53:04.916272,29,861,759405039,2
55496974,46158438,2014-11-17 06:20:03.909004,43,1507,519358127,4
753496925,9532901,2010-03-22 07:16:34.319981,37,3790,707472286,2
875815084,99218276,2010-11-29 07:48:02.376956,43,8275,224775552,3
904291131,92722536,2006-11-23 11:26:54.746815,3,8535,464038825,1
720331439,65996970,2012-05-29 02:44:58.880606,20,6387,913893666,3
514067950,92105864,2014-08-03 04:02:56.496575,4,2640,826909170,1
300843687,35905008,2015-10-12 16:55:00.451127,14,6141,550137534,1
459957537,48102351,2007-11-22 20:58:02.477575,31,2020,880177718,3
411231127,44580073,2012-10-19 21:34:10.076179,24,4910,909707140,1
892239801,7925163,2006-08-16 20:23:07.790657,23,1937,70247865,4
544525805,47381669,2006-10-21 22:01:46.817591,23,4246,714380631,4
703714872,48902566,2006-08-15 22:05:47.917258,43,3697,587799862,4
379844367,55767992,2015-07-04 15:20:02.490932,49,6553,585266050,1
813730481,23810792,2013-03-14 22:29:06.248378,10,6988,650150888,1
938761971,31657197,2008-07-25 05:16:49.301536,43,3889,323519132,1
683700989,90414318,2007-08-29 02:20:07.064478,27,2014,748819623,2
442583853,5607032,2015-11-07 14:55:44.098286,28,1646,928374934,4
704891919,22840645,2010-07-25 23:39:50.820308,32,7970,949110628,3
844287080,95167178,2007-03-17 21:14:51.321992,11,9680,569960283,3
665961493,23979086,2011-12-26 22:32:44.979632,44,7885,464462688,2
896452626,98086252,2014-12-01 05:56:08.833809,4,7223,615627631,3
197768769,29639160,2007-11-22 18:30:34.690599,48,1822,378130475,4
7271238,58061046,2006-04-11 01:13:45.787853,48,4998,501142705,3
673181964,96240399,2008-10-12 20:00:19.965479,16,4080,916043151,2
487748872,35611471,2014-07-10 00:37:50.901380,13,2755,120502807,2
539317716,63212384,2012-02-18 15:56:46.712547,18,7817,194657669,3
19558188,83771543,2008-01-06 15:26:41.605911,45,5022,466986424,4
234882194,85930024,2010-03-24 21:47:12.687535,16,7152,112728356,3
882650667,38020717,2007-12-25 06:26:42.935173,28,5526,94961268,4
936280700,53753556,2005-03-29 03:56:30.045603,16,1947,795232997,3
590784362,46971392,2015-11-14 00:21:58.416657,16,6020,616071366,1
805854653,38762224,2010-06-24 16:39:24.954522,15,6569,914397937,2
839920046,59252979,2007-12-23 06:30:15.438598,42,2865,455513378,1
231010156,17425130,2007-03-03 11:07:19.459770,13,7239,157643641,3
16620862,33583232,2008-02-10 10:10:01.439479,39,810,564129577,3
682211801,40847014,2015-08-13 23:57:13.956585,46,2587,560275058,1
712833129,6572843,2008-08-06 11:18:28.204047,36,2899,313561175,4
36435800,79414357,2009-08-22 17:10:40.558986,33,1508,407039991,4
700372643,29359236,2011-06-12 01:07:39.253501,25,6149,261795176,4
252082059,60763099,2015-11-04 23:29:54.573391,48,9461,652198998,2
523351761,86498825,2009-08-24 17:00:08.998679,33,8769,252047516,2
112758430,60826274,2009-01-25 23:20:18.403843,43,3913,782983842,2
996214248,39731823,2014-09-16 22:40:15.407782,8,8645,617328077,4
367843456,91233973,2014-01-19 16:08:50.732367,21,4360,255955236,2
466208090,84552599,2013-08-04 10:30:20.474095,2,5860,509967820,3
784735879,51937250,2013-01-29 19:46:03.208827,39,8913,950090966,1
170506831,80058541,2013-09-06 10:39:47.132064,5,8371,75521591,2
89272912,86565498,2010-09-16 22:59:36.977185,33,7163,26645408,2
659475730,26813266,2006-07-18 07:49:45.846298,29,5947,144822620,1
393710855,99075136,2011-06-24 18:10:54.503259,23,446,624418114,2
447320213,45997227,2007-09-18 03:07:51.458444,28,117,335336421,4
173868955,45381857,2014-12-07 05:02:05.092734,11,3273,706142981,2
691722074,34711317,2011-05-03 07:53:04.816299,18,5853,438562504,4
250773922,48664548,2007-09-26 04:39:17.112039,31,2874,378897279,2
440304491,75929523,2012-02-13 21:58:59.394778,20,8662,604161359,1
216943601,98415979,2013-01-22 01:48:07.245379,27,6818,871822685,4
181590809,37012997,2013-08-15 16:07:38.603855,38,9412,97509409,3
18889661,90113417,2005-07-03 16:15:35.869623,43,6403,945109700,1
546271652,70161967,2013-03-20 13:06:13.812837,32,1245,880219639,2
439973820,72283549,2012-05-26 15:15:45.433058,34,7819,764028255,2
188589451,19595459,2012-06-19 13:23:04.016865,48,1261,881527526,1
909549738,54125598,2011-06-17 08:58:14.654715,24,1037,594579022,4
531720563,7423359,2015-12-18 16:28:29.687463,24,1988,692104884,4
830215620,19845653,2014-08-02 00:50:45.867371,35,4587,901592711,3
566144407,22475215,2007-07-23 14:55:45.259206,5,2947,452800821,3
451795805,70704818,2008-03-24 23:53:20.219217,44,4432,147412816,2
872017285,73183796,2009-02-04 22:07:59.754839,1,2983,957082312,1
939255261,29439185,2015-09-19 22:08:07.280526,32,4616,194340393,2
975944786,93470555,2009-03-22 09:59:07.777780,19,6776,942776791,3
718799091,56800074,2011-03-27 13:56:25.817989,13,6789,828515433,2
624461870,38772908,2014-05-21 00:25:40.859601,27,2105,222613344,3
305823355,53145931,2006-09-16 02:43:35.911323,26,8196,647751921,2
526638193,85066087,2009-03-17 15:33:05.246664,18,7591,58820364,2
264910915,44155615,2008-11-10 06:49:53.635171,35,4655,91460980,1
904148674,42337007,2013-05-03 00:17:11.450953,13,4659,260481235,3
559281500,27982506,2005-03-08 11:00:27.147810,33,928,380669779,2
65047268,98980670,2014-07-27 18:42:55.444067,40,4178,459765825,4
141799292,74819021,2006-01-05 16:02:05.018177,6,7471,792048974,1
962650848,24901898,2006-12-19 23:39:30.979713,45,4793,420085211,1
428055248,48747329,2010-03-22 09:26:44.881555,15,3099,411238051,3
142247273,63486985,2015-01-06 11:13:17.408790,24,9477,105985289,4
639782884,15280429,2005-10-20 01:30:07.983365,10,1676,970776833,1
677863800,68510211,2009-04-23 23:08:32.189800,22,4420,569658383,4
406149223,86046757,2011-05-20 13:55:42.506578,4,8167,105409479,4
176613797,92942012,2006-07-13 19:56:56.797366,30,8036,439338047,3
610308782,79458972,2012-04-08 18:35:35.310428,17,3753,697734966,1
426175233,98955298,2012-05-10 11:58:33.867445,26,8748,703456750,3
686727793,46987640,2015-08-07 03:25:18.678934,11,8685,880995011,3
911198742,80259907,2005-11-29 07:52:27.077666,11,9758,665221250,3
715404851,348984,2015-06-08 13:48:45.980811,27,1551,459032694,1
42953071,88894176,2011-12-09 14:53:17.287063,7,2353,252528271,1
345878884,17803003,2011-08-09 01:55:42.452022,5,8414,664238987,4
556571274,1356604,2006-05-30 23:05:28.587117,34,9728,408014011,4
830874642,73532192,2015-02-19 00:12:55.305936,21,4696,492152456,4
115216809,12816448,2013-01-13 00:22:59.667821,29,861,918725031,1
917132742,28453676,2009-01-15 20:27:34.927954,44,1830,614983027,4
541435135,4503523,2010-06-12 06:04:04.176091,15,8740,277108502,4
608096640,9847477,2014-05-06 07:39:00.066219,33,7325,557377622,2
558169677,11511072,2005-05-18 20:32:13.649175,24,1903,785092320,2
454818748,57032044,2011-05-04 08:49:17.060234,1,8970,490696805,1
695939113,53951594,2005-11-13 11:52:21.226413,26,2721,911340074,1
330442186,58104671,2009-12-19 09:46:55.516337,5,8445,580687965,2
960185971,42627449,2012-12-16 02:57:07.542595,44,2229,19741209,4
289847801,40423769,2013-07-31 15:36:37.805465,25,6475,905768159,4
837863918,19893753,2008-06-19 06:46:02.332555,13,270,56112060,1
118792505,36914303,2015-01-31 15:03:18.621356,21,9486,533756141,2
264687433,88281767,2013-07-30 19:14:27.645050,27,619,108906242,2
116307788,80732804,2005-03-19 21:44:58.479173,46,218,5454433,1
495441639,70978387,2013-04-19 16:06:57.886163,17,6940,478480770,4
698489526,41333869,2007-11-01 14:46:18.401320,28,5709,258044259,3
857197366,1110817,2006-08-31 20:51:37.040381,49,8491,577887918,4
283798762,53337076,2010-08-21 00:32:32.277799,38,5264,657098077,4
747601082,473792,2010-04-07 04:56:58.536472,8,5352,613446872,3
415476270,94825456,2014-01-15 18:57:34.767325,37,6856,561618621,4
43895209,2274943,2009-12-16 18:04:32.963885,16,6431,146638937,4
468829852,59412157,2015-05-17 20:18:56.296315,46,632,832994929,3
239602797,53660252,2006-12-15 11:09:08.330437,34,9209,971822571,3
475092008,90974039,2012-07-07 17:27:55.857787,22,394,435342272,4
924961128,99352067,2011-05-15 00:48:41.647365,32,3495,867907471,1
479597430,20934410,2014-11-30 05:59:08.563937,48,7717,149027623,4
82144890,67198422,2010-03-29 12:47:25.576321,34,9871,654261867,4
423366586,44541486,2007-12-16 02:01:55.474966,34,6414,273367962,4
169003237,4262243,2011-12-22 07:13:24.451857,43,7339,163587601,4
59265699,72979179,2009-04-28 12:17:23.557496,4,8464,45682932,4
849281917,9405273,2013-12-13 18:43:33.631239,3,5761,305811207,2
849001974,69956984,2005-02-11 00:52:17.656558,13,6776,647786849,4
443734494,17798064,2005-11-02 23:22:15.036012,39,8918,371043030,1
678087155,28546763,2009-10-19 23:55:42.071194,1,130,925337283,3
918458786,89765624,2006-10-22 06:58:47.565253,36,149,502527684,1
60196912,49744877,2007-10-24 07:39:47.028063,49,4397,851922306,4
828589240,62346999,2005-11-03 21:18:32.779397,29,405,17970352,1
777074283,38365225,2014-12-03 14:27:05.868521,3,5144,104773596,3
702145987,56283260,2014-02-08 19:34:13.853967,24,2334,958305908,1
8862983,99645837,2013-03-21 14:39:01.156357,15,9560,798865030,2
191669456,61389698,2013-03-19 01:38:23.081335,46,2830,689922302,4
686802049,38846167,2015-04-21 18:25:55.500296,4,1700,83825717,1
249732252,83047221,2014-09-08 21:40:45.134574,27,8034,592118659,1
859900480,91215882,2011-11-25 13:20:42.595068,40,4751,820568549,2
216619366,71286181,2013-08-15 04:33:58.103696,36,443,420020351,4
205488825,54455845,2015-09-12 10:11:11.258289,8,2659,835419145,1
753041675,9196170,2008-11-04 23:20:54.527125,29,4624,515148038,1
538375906,3162956,2006-09-24 01:31:00.131464,19,9203,90963121,4
714840380,15930319,2005-05-25 03:21:37.452618,46,1517,887902849,2
866108401,90981444,2012-09-29 18:15:32.505456,26,8678,720340702,1
452758095,50782649,2014-05-24 11:17:39.888157,39,5198,615293616,3
102270623,35016497,2013-10-23 22:54:34.308092,38,3969,790412733,2
659397205,23314326,2005-10-23 11:27:52.358071,48,3066,615633651,2
360499011,43344801,2006-04-07 18:52:43.575176,13,1274,51971606,1
33041488,3860677,2013-09-23 21:01:23.990492,35,1062,796752627,4
363615367,40019060,2010-01-08 10:13:33.674047,15,5595,375867092,2
607356601,17699079,2015-11-03 08:44:20.429337,32,3810,757661415,4
766527323,47452940,2012-07-22 19:14:09.456808,15,829,145372524,1
324939264,41218005,2010-10-05 00:48:08.665161,26,5039,366196789,2
111283645,39831098,2011-07-08 16:04:36.254774,32,5953,909080793,3
600538082,9290051,2005-04-19 10:59:52.885153,22,2821,667634431,3
734728119,94306666,2010-08-12 13:04:38.937057,35,6621,85882429,2
676387564,76922394,2007-10-24 08:31:21.967956,47,1862,900591007,1
310119692,56849211,2009-01-22 12:29:59.101959,16,6590,969164639,1
265972666,75700038,2006-07-12 21:28:34.642353,42,7791,134632599,2
262357865,80943889,2012-02-19 22:28:32.629128,36,3729,779015329,2
235683226,50871228,2006-08-28 15:42:12.844578,22,573,216697705,4
281822713,94609467,2014-01-15 20:46:27.821523,33,6522,873845558,1
396337332,36523787,2015-01-22 14:04:57.695882,47,1265,949301231,3
244401914,92119600,2013-07-15 04:12:32.663835,35,2556,498376922,3
998642972,64190565,2007-12-27 05:31:49.794492,40,7040,412094560,2
609758061,6933263,2015-08-15 07:55:08.212144,32,3390,294727192,4
817940444,86282167,2007-12-11 18:34:56.952938,39,4577,991953791,1
993618384,18218188,2007-09-07 21:42:16.373095,44,586,229658622,2
609612638,82703416,2007-07-01 15:18:12.923827,47,1857,874907483,4
311848200,21631106,2013-03-10 23:57:38.656172,48,8827,644751399,1
995067625,69979198,2011-05-30 01:50:37.647698,18,3335,819147521,4
446574955,35226849,2008-12-11 19:59:03.391816,23,7891,726605217,4
976849379,14321098,2012-01-20 13:30:51.766502,19,8369,286546394,2
60398935,4388269,2013-08-03 05:19:41.536419,2,1375,95510411,2
135219559,48382612,2013-05-17 13:14:38.206720,41,6619,391084638,2
644195305,23390994,2007-02-13 08:30:53.337188,32,7696,107798519,3
170638122,69222182,2009-06-03 06:56:48.727047,40,4611,331600115,4
151187099,35641029,2010-07-23 16:34:16.330982,24,6981,755313993,1
950752951,92564539,2006-02-18 10:24:02.787323,45,6347,324368150,1
487055132,63588276,2009-07-04 22:44:50.098182,26,824,842426112,3
215159270,79817992,2005-07-31 14:32:10.560181,43,908,636308027,4
997678317,41433210,2006-04-08 11:59:05.334778,35,9889,544304511,4
73903726,12031892,2009-11-26 08:45:56.397246,5,5983,14327942,2
499728765,75493713,2006-03-08 10:26:04.966586,35,2455,560648782,2
209381519,37781852,2015-09-23 23:00:07.908205,36,6039,158305922,1
355859481,85543865,2011-08-20 17:35:15.745907,27,1297,223346472,1
633758918,21890934,2014-07-05 05:02:22.721388,15,8906,608990088,2
853692958,67579012,2014-02-14 03:34:15.119934,28,1129,843924191,2
518740340,43324478,2012-01-15 02:45:51.852227,37,8551,944869806,3
602270293,20666298,2008-03-21 19:54:48.914440,13,6578,173321983,3
374028603,3932686,2013-06-28 16:25:38.775166,8,4028,527803289,3
686794282,58885416,2011-02-14 19:42:31.202454,2,8994,553315239,3
73055842,1635112,2010-09-10 09:50:43.018489,14,4540,41799561,3
257255227,97058144,2009-12-22 10:53:39.659111,15,7481,483530003,3
414965830,23743452,2007-09-17 16:17:43.772530,9,1553,304421143,2
669689530,38455538,2011-03-23 18:34:55.431966,9,6821,751556302,4
629146465,72144324,2006-02-28 12:25:58.058353,42,6722,41406803,3
306286267,86486034,2012-08-28 03:49:16.225682,19,4180,789084469,4
374826291,85718373,2014-11-25 22:44:33.620008,20,5559,403116908,4
730984737,78031201,2012-04-01 17:20:30.015867,5,7595,602101146,3
205079369,93360519,2005-09-19 10:44:09.349523,1,6027,441558948,2
981163618,32924596,2013-04-12 08:58:03.744058,21,3234,43367525,4
282217235,85365871,2013-11-16 13:25:14.327836,29,8300,342833379,4
981723049,50927446,2007-05-18 22:49:01.576289,1,1748,142146012,4
485820475,62123911,2010-08-24 12:34:24.922226,30,4276,149530675,3
843705614,33556726,2007-01-15 05:10:23.536827,27,3342,656791957,4
397828994,39589172,2015-12-25 05:00:34.338799,32,5622,479733718,2
640923120,17588838,2006-06-02 04:52:40.767955,40,7827,99805604,3
694503309,21524807,2015-12-19 12:05:54.306963,15,780,144493398,4
619978116,2541056,2009-03-20 03:56:59.279587,44,2957,292454505,4
344912452,22640751,2013-08-14 19:43:35.852405,6,8308,366616859,1
146939953,68796608,2015-11-10 05:18:11.757581,47,4213,614951974,1
428446581,40198246,2015-11-12 18:35:01.671090,25,5354,966384127,4
626038522,65669992,2008-12-25 22:13:19.825674,8,439,266466103,1
282380503,61592178,2012-06-17 13:19:01.031375,36,7360,957088314,2
578512706,76415957,2010-08-31 23:59:39.597662,5,2061,327183583,2
825851599,91220301,2005-10-21 22:59:13.800265,19,8635,214031968,1
247861488,54502352,2007-09-21 09:48:28.964235,29,4790,708947215,4
984062613,75298799,2015-03-31 14:58:40.539202,22,992,141415805,2
819270182,17678480,2013-07-09 01:01:21.133002,5,2664,450158012,2
103242755,96936539,2007-12-22 14:35:07.355156,13,7906,744598929,2
864007674,23636207,2014-08-31 08:58:48.305714,20,9359,225908739,1
328386803,14782741,2010-03-23 23:43:49.371071,9,9851,12208285,4
838715050,51500674,2013-10-13 12:21:17.971848,44,2924,556723601,4
757616847,37103296,2005-09-11 18:55:26.192703,37,5674,424356755,3
988945618,49689586,2008-08-24 13:59:53.165362,37,9832,43307475,1
124782988,85535905,2005-04-26 03:31:41.359152,21,5089,829278036,1
609970482,88497365,2011-01-21 07:58:51.147664,14,3455,777229945,1
374979579,15231921,2008-12-08 07:28:51.982205,48,8901,608612657,2
16740847,21879406,2010-06-03 11:59:03.918611,33,552,666531354,3
